denoiser,realization,scale,mse
wt_ihard,34,13,0.12765846166674583
wt_isoft,34,13,0.119737481631561
wt_usoft,34,13,2.2097041171089304
wqn,34,14,0.24902552657635543
wt_ihard,34,14,0.12958713221582915
wt_isoft,34,14,0.12157873654304967
wt_usoft,34,14,2.2147441334104574
wqn,34,15,0.25100830218005354
wt_ihard,34,15,0.13163325324332642
wt_isoft,34,15,0.12353047948602099
wt_usoft,34,15,2.2200745167466103
wqn,34,16,0.2530691824679485
wt_ihard,34,16,0.13381397100796522
wt_isoft,34,16,0.12559360150917143
wt_usoft,34,16,2.225352189653756
wqn,34,17,0.25523010205247043
wt_ihard,34,17,0.13610857705320117
wt_isoft,34,17,0.1277666044732708
wt_usoft,34,17,2.2306203183444815
wqn,34,18,0.2574091000411534
wt_ihard,34,18,0.1385136335349208
wt_isoft,34,18,0.13005005787385382
wt_usoft,34,18,2.23572582804245
wqn,34,19,0.25932782426759227
wt_ihard,34,19,0.14102914045312337
wt_isoft,34,19,0.13244409907280294
wt_usoft,34,19,2.2393324816014575
wqn,34,20,0.26172420248962625
wt_ihard,34,20,0.1436550978078097
wt_isoft,34,20,0.1349484532277539
wt_usoft,34,20,2.243030798239406
wqn,35,0,5.369365255364922e-23
wt_ihard,35,0,5.369365255364922e-23
wt_isoft,35,0,5.369365255364922e-23
wt_usoft,35,0,5.369365255364922e-23
wqn,35,1,0.05950742895285814
wt_ihard,35,1,0.018169519356337087
wt_isoft,35,1,0.017707406240110943
wt_usoft,35,1,0.5510660837426338
wqn,35,2,0.06524400342642718
wt_ihard,35,2,0.018232892684462237
wt_isoft,35,2,0.01788569156571339
wt_usoft,35,2,0.7073458046776352
wqn,35,3,0.06646226086075263
wt_ihard,35,3,0.01833455271711846
wt_isoft,35,3,0.018064801594803313
wt_usoft,35,3,0.7767358080471505
wqn,35,4,0.07228493788009524
wt_ihard,35,4,0.01847851337795727
wt_isoft,35,4,0.018203317127869045
wt_usoft,35,4,0.7917505909875671
wqn,35,5,0.11711771353171735
wt_ihard,35,5,0.018686164952760032
wt_isoft,35,5,0.01841699029362781
wt_usoft,35,5,0.800535897663951
wqn,35,6,0.11975968642302978
wt_ihard,35,6,0.032068787051660386
wt_isoft,35,6,0.018853340652826844
wt_usoft,35,6,0.8096607923089589
wqn,35,7,0.1203703449417639
wt_ihard,35,7,0.03232406480232267
wt_isoft,35,7,0.01917912178661426
wt_usoft,35,7,0.8178931207918114
wqn,35,8,0.12316827890930619
wt_ihard,35,8,0.032714547789802144
wt_isoft,35,8,0.01959798530039522
wt_usoft,35,8,0.8220966483251841
wqn,35,9,0.12429065143375588
wt_ihard,35,9,0.03316007454431096
wt_isoft,35,9,0.020096780108837364
wt_usoft,35,9,0.8264830214270564
wqn,35,10,0.12497620994238928
wt_ihard,35,10,0.033689082444289004
wt_isoft,35,10,0.020675165558373936
wt_usoft,35,10,0.8301083739043853
wqn,35,11,0.12556554464844896
wt_ihard,35,11,0.034303073060133756
wt_isoft,35,11,0.021336817592640177
wt_usoft,35,11,0.8326754208958248
wqn,35,12,0.12612395506386348
wt_ihard,35,12,0.0350005473982744
wt_isoft,35,12,0.02206614224748776
wt_usoft,35,12,0.8345516232490917
wqn,35,13,0.12666818643352884
wt_ihard,35,13,0.03578324755264306
wt_isoft,35,13,0.022890989853765562
wt_usoft,35,13,0.8362756920449158
wqn,35,14,0.1254260822422107
wt_ihard,35,14,0.03662538188516665
wt_isoft,35,14,0.02377953198999761
wt_usoft,35,14,0.8381334355730767
wqn,35,15,0.12602316823039195
wt_ihard,35,15,0.03756872227179098
wt_isoft,35,15,0.024773039526531218
wt_usoft,35,15,0.8401259853446235
wqn,35,16,0.12654087388796026
wt_ihard,35,16,0.03858626641558495
wt_isoft,35,16,0.025847123960928975
wt_usoft,35,16,0.8421735625031996
wqn,35,17,0.12725472450143704
wt_ihard,35,17,0.039696061993561384
wt_isoft,35,17,0.026997726305205187
wt_usoft,35,17,0.8442744237668163
wqn,35,18,0.08188461216154543
wt_ihard,35,18,0.04089209357852698
wt_isoft,35,18,0.02823784841747233
wt_usoft,35,18,0.8464349380123815
wqn,35,19,0.08229505899130096
wt_ihard,35,19,0.04216785138968437
wt_isoft,35,19,0.029563253328836622
wt_usoft,35,19,0.8487127535455852
wqn,35,20,0.08273823665086186
wt_ihard,35,20,0.04279160282283933
wt_isoft,35,20,0.030861850102411558
wt_usoft,35,20,0.851133268519694
wqn,36,0,1.405703006885295e-22
wt_ihard,36,0,1.405703006885295e-22
wt_isoft,36,0,1.405703006885295e-22
wt_usoft,36,0,1.405703006885295e-22
wqn,36,1,0.0821055312493072
wt_ihard,36,1,0.057379452101527464
wt_isoft,36,1,0.05083182930540744
wt_usoft,36,1,0.6163185455698302
wqn,36,2,0.0958494494670466
wt_ihard,36,2,0.057669969211231895
wt_isoft,36,2,0.05251108790968919
wt_usoft,36,2,0.8666804144945461
wqn,36,3,0.10106199442131908
wt_ihard,36,3,0.057688822860830956
wt_isoft,36,3,0.05301455003227702
wt_usoft,36,3,0.939678038672839
wqn,36,4,0.10340640655666589
wt_ihard,36,4,0.057583727067978825
wt_isoft,36,4,0.0534765795062565
wt_usoft,36,4,0.9862282543961278
wqn,36,5,0.10646339469093617
wt_ihard,36,5,0.05774980756576262
wt_isoft,36,5,0.053693822754123564
wt_usoft,36,5,1.011203544338124
wqn,36,6,0.10881580125986537
wt_ihard,36,6,0.05831406055126605
wt_isoft,36,6,0.05373471466938003
wt_usoft,36,6,1.0278553697034352
wqn,36,7,0.10881787875316856
wt_ihard,36,7,0.05845644644663518
wt_isoft,36,7,0.05406536480872291
wt_usoft,36,7,1.0372596732529307
wqn,36,8,0.10699797965483353
wt_ihard,36,8,0.05879248282411145
wt_isoft,36,8,0.05429536098460046
wt_usoft,36,8,1.0451537826419321
wqn,36,9,0.10773981860964148
wt_ihard,36,9,0.10604391168717428
wt_isoft,36,9,0.07529526204731077
wt_usoft,36,9,1.0536361464751252
wqn,36,10,0.10964154107556905
wt_ihard,36,10,0.10630585569087003
wt_isoft,36,10,0.07564887049314555
wt_usoft,36,10,1.0628591635157325
wqn,36,11,0.11041441476633795
wt_ihard,36,11,0.10657877007196843
wt_isoft,36,11,0.07602791395581922
wt_usoft,36,11,1.0722970589720457
wqn,36,12,0.11088848387682435
wt_ihard,36,12,0.10676559888635581
wt_isoft,36,12,0.07640773594679917
wt_usoft,36,12,1.081681060496519
wqn,36,13,0.11144805093961466
wt_ihard,36,13,0.10703491339273574
wt_isoft,36,13,0.07676937189924893
wt_usoft,36,13,1.090638806765747
wqn,36,14,0.11192070277584491
wt_ihard,36,14,0.10732157295400876
wt_isoft,36,14,0.07714883153454483
wt_usoft,36,14,1.0992626463302526
wqn,36,15,0.1970732853487428
wt_ihard,36,15,0.10759518685011349
wt_isoft,36,15,0.07754839911960845
wt_usoft,36,15,1.1082926977981644
wqn,36,16,0.19747894567536156
wt_ihard,36,16,0.10787218285864061
wt_isoft,36,16,0.07799046885110181
wt_usoft,36,16,1.1158045335731979
wqn,36,17,0.2007735755103861
wt_ihard,36,17,0.10827052620100645
wt_isoft,36,17,0.07847993404056605
wt_usoft,36,17,1.1189458661626244
wqn,36,18,0.20147350626727206
wt_ihard,36,18,0.10869402689398115
wt_isoft,36,18,0.07899597799506022
wt_usoft,36,18,1.122261220328332
wqn,36,19,0.20431585152301468
wt_ihard,36,19,0.107109691921002
wt_isoft,36,19,0.08643775364483836
wt_usoft,36,19,1.125206427666493
wqn,36,20,0.2051797471302589
wt_ihard,36,20,0.10710664075738108
wt_isoft,36,20,0.08655077317394465
wt_usoft,36,20,1.1281031693918344
wqn,37,0,1.1873286733651838e-22
wt_ihard,37,0,1.1873286733651838e-22
wt_isoft,37,0,1.1873286733651838e-22
wt_usoft,37,0,1.1873286733651838e-22
wqn,37,1,0.11972573107881486
wt_ihard,37,1,0.03216194143376597
wt_isoft,37,1,0.03756864977949705
wt_usoft,37,1,0.9492077626900103
wqn,37,2,0.16805306314144047
wt_ihard,37,2,0.03231166035717234
wt_isoft,37,2,0.03744935092834823
wt_usoft,37,2,1.8756966752071031
wqn,37,3,0.2037235218932075
wt_ihard,37,3,0.03270975771006968
wt_isoft,37,3,0.03792877534596273
wt_usoft,37,3,2.1261624749352235
wqn,37,4,0.20755863780568
wt_ihard,37,4,0.033443746510981545
wt_isoft,37,4,0.038624307856023665
wt_usoft,37,4,2.2103951782855242
wqn,37,5,0.20905648897802814
wt_ihard,37,5,0.03330480247284165
wt_isoft,37,5,0.03426703820267042
wt_usoft,37,5,2.253130088908189
wqn,37,6,0.21056489285071922
wt_ihard,37,6,0.033397416741356115
wt_isoft,37,6,0.03446523170082201
wt_usoft,37,6,2.2809229950944774
wqn,37,7,0.21142606693403632
wt_ihard,37,7,0.033692230670079884
wt_isoft,37,7,0.03500603889424543
wt_usoft,37,7,2.302306241235266
wqn,37,8,0.2159872213557404
wt_ihard,37,8,0.033982562181292135
wt_isoft,37,8,0.03362323526200364
wt_usoft,37,8,2.314270578512323
wqn,37,9,0.2171638991078768
wt_ihard,37,9,0.034322006607825466
wt_isoft,37,9,0.033951828683720923
wt_usoft,37,9,2.325800641573556
wqn,37,10,0.217194441780653
wt_ihard,37,10,0.03457462001926305
wt_isoft,37,10,0.034287039485763865
wt_usoft,37,10,2.337136838275231
wqn,37,11,0.2285400548451138
wt_ihard,37,11,0.04525626462923236
wt_isoft,37,11,0.03910147429353382
wt_usoft,37,11,2.3457321459795675
wqn,37,12,0.22980181903161304
wt_ihard,37,12,0.04682895190616927
wt_isoft,37,12,0.04030645384226461
wt_usoft,37,12,2.3546309048354193
wqn,37,13,0.2311175978032045
wt_ihard,37,13,0.04846749632892498
wt_isoft,37,13,0.04159710887107387
wt_usoft,37,13,2.3638976320352003
wqn,37,14,0.23256955507791233
wt_ihard,37,14,0.05022674399040299
wt_isoft,37,14,0.042987051487633154
wt_usoft,37,14,2.3738510480038624
wqn,37,15,0.23310245244538674
wt_ihard,37,15,0.051965325365291554
wt_isoft,37,15,0.04440125723964172
wt_usoft,37,15,2.3842601770876977
wqn,37,16,0.2344129797020558
wt_ihard,37,16,0.05387216541985554
wt_isoft,37,16,0.04593206854241868
wt_usoft,37,16,2.3953610877447016
wqn,37,17,0.2358480223555036
wt_ihard,37,17,0.05587257099316145
wt_isoft,37,17,0.04756524240262043
wt_usoft,37,17,2.4070630141497524
wqn,37,18,0.23749145820068998
wt_ihard,37,18,0.057938861733186714
wt_isoft,37,18,0.0492805396305892
wt_usoft,37,18,2.4188602886398467
wqn,37,19,0.2389082392796023
wt_ihard,37,19,0.06012098168962848
wt_isoft,37,19,0.05109550992441301
wt_usoft,37,19,2.4254179682123977
wqn,37,20,0.24056180185893214
wt_ihard,37,20,0.13207568401067915
wt_isoft,37,20,0.09330664230855312
wt_usoft,37,20,2.4320305066066377
wqn,38,0,4.813664780736188e-23
wt_ihard,38,0,4.813664780736188e-23
wt_isoft,38,0,4.813664780736188e-23
wt_usoft,38,0,4.813664780736188e-23
wqn,38,1,0.05135125735833358
wt_ihard,38,1,0.013708800677692538
wt_isoft,38,1,0.016567558449048517
wt_usoft,38,1,0.6117007155297063
wqn,38,2,0.057450427030142054
wt_ihard,38,2,0.01381471722205539
wt_isoft,38,2,0.016808831580340515
wt_usoft,38,2,0.7960131376831723
wqn,38,3,0.05971831217557675
wt_ihard,38,3,0.013960702021398652
wt_isoft,38,3,0.01485010845069257
wt_usoft,38,3,0.850406847514017
wqn,38,4,0.06339198452543064
wt_ihard,38,4,0.014129983053940712
wt_isoft,38,4,0.014288962855164497
wt_usoft,38,4,0.8661251031747855
wqn,38,5,0.06436079650048553
wt_ihard,38,5,0.01431343258771807
wt_isoft,38,5,0.013955015520494135
wt_usoft,38,5,0.8730229303253776
wqn,38,6,0.07121508642944618
wt_ihard,38,6,0.03525885767906345
wt_isoft,38,6,0.015979298575568245
wt_usoft,38,6,0.8789019646429599
wqn,38,7,0.07205335208392802
wt_ihard,38,7,0.048131758106230944
wt_isoft,38,7,0.02668537151039259
wt_usoft,38,7,0.8856290265761855
wqn,38,8,0.07284309932669746
wt_ihard,38,8,0.048879372034872956
wt_isoft,38,8,0.027345378479460843
wt_usoft,38,8,0.8916488553895077
wqn,38,9,0.07782948998969691
wt_ihard,38,9,0.049702892560127054
wt_isoft,38,9,0.028077833556697553
wt_usoft,38,9,0.8982625323354767
wqn,38,10,0.07886150692487694
wt_ihard,38,10,0.05059926761012486
wt_isoft,38,10,0.028874289189296267
wt_usoft,38,10,0.9029084721736376
wqn,38,11,0.0798620169401816
wt_ihard,38,11,0.05155165800648443
wt_isoft,38,11,0.030499218499339446
wt_usoft,38,11,0.9069144058777234
wqn,38,12,0.08083294133785845
wt_ihard,38,12,0.05119818663224045
wt_isoft,38,12,0.033475931599494003
wt_usoft,38,12,0.9108730445872322
wqn,38,13,0.08185109733013873
wt_ihard,38,13,0.05251662995532063
wt_isoft,38,13,0.036136343690711274
wt_usoft,38,13,0.9148393907187105
wqn,38,14,0.0829354983297025
wt_ihard,38,14,0.05389934397596067
wt_isoft,38,14,0.03737967002324928
wt_usoft,38,14,0.919043759792012
wqn,38,15,0.08514176235986007
wt_ihard,38,15,0.05534146832529242
wt_isoft,38,15,0.03868240668447907
wt_usoft,38,15,0.9234784232876695
wqn,38,16,0.08657050526750978
wt_ihard,38,16,0.05684230808315592
wt_isoft,38,16,0.04004054828058907
wt_usoft,38,16,0.9282950125641596
wqn,38,17,0.0904390570257072
wt_ihard,38,17,0.058407843593975634
wt_isoft,38,17,0.04146043356745182
wt_usoft,38,17,0.9333668146947527
wqn,38,18,0.09214237879106527
wt_ihard,38,18,0.056503848687218194
wt_isoft,38,18,0.04558091689140477
wt_usoft,38,18,0.9385075647734646
wqn,38,19,0.09381023188129999
wt_ihard,38,19,0.057776347250395335
wt_isoft,38,19,0.046851967170577644
wt_usoft,38,19,0.9435044122167418
wqn,38,20,0.09540225595591986
wt_ihard,38,20,0.059094990103118195
wt_isoft,38,20,0.04816745163461234
wt_usoft,38,20,0.9486088637890444
wqn,39,0,1.53013470997894e-22
wt_ihard,39,0,1.53013470997894e-22
wt_isoft,39,0,1.53013470997894e-22
wt_usoft,39,0,1.53013470997894e-22
wqn,39,1,0.15789979954116784
wt_ihard,39,1,0.052920205658532116
wt_isoft,39,1,0.061613426404545826
wt_usoft,39,1,0.9574054657792894
wqn,39,2,0.20800430383695387
wt_ihard,39,2,0.04636739159747885
wt_isoft,39,2,0.05032381431031099
wt_usoft,39,2,2.922556870787464
wqn,39,3,0.20722477010404644
wt_ihard,39,3,0.04716938441994986
wt_isoft,39,3,0.045909977680537506
wt_usoft,39,3,3.527903068122301
wqn,39,4,0.2281129068969088
wt_ihard,39,4,0.04694342005474976
wt_isoft,39,4,0.04677690420026295
wt_usoft,39,4,3.6895760347169198
wqn,39,5,0.23349534084991191
wt_ihard,39,5,0.04699705421085332
wt_isoft,39,5,0.04686177967661071
wt_usoft,39,5,3.8057482852307274
wqn,39,6,0.3901849492766343
wt_ihard,39,6,0.046922003133219994
wt_isoft,39,6,0.04682798385416157
wt_usoft,39,6,3.9112545113488304
wqn,39,7,0.3879625713457298
wt_ihard,39,7,0.047000422909495534
wt_isoft,39,7,0.04685594481006908
wt_usoft,39,7,4.02298041675869
wqn,39,8,0.39375534340227
wt_ihard,39,8,0.047047388458486064
wt_isoft,39,8,0.046913053366046356
wt_usoft,39,8,4.087106809398676
wqn,39,9,0.4019753453272188
wt_ihard,39,9,0.04716059880704826
wt_isoft,39,9,0.04697169851000954
wt_usoft,39,9,4.106606797762893
wqn,39,10,0.40203195408823655
wt_ihard,39,10,0.047282619126949775
wt_isoft,39,10,0.0470683705530445
wt_usoft,39,10,4.125920418314413
wqn,39,11,0.3957556855202219
wt_ihard,39,11,0.047229717236669765
wt_isoft,39,11,0.0471060722871981
wt_usoft,39,11,4.146214825384482
wqn,39,12,0.3850118365121381
wt_ihard,39,12,0.08101283587677988
wt_isoft,39,12,0.06420057935627826
wt_usoft,39,12,4.166431129533228
wqn,39,13,0.49812407469150255
wt_ihard,39,13,0.08262434584388931
wt_isoft,39,13,0.06563385658252521
wt_usoft,39,13,4.1868890215778665
wqn,39,14,0.4992137649447832
wt_ihard,39,14,0.08466249069799066
wt_isoft,39,14,0.06724995202668173
wt_usoft,39,14,4.205348188664187
wqn,39,15,0.4950081470176563
wt_ihard,39,15,0.08671449620954375
wt_isoft,39,15,0.06895470932006295
wt_usoft,39,15,4.224360480455786
wqn,39,16,0.495951165232389
wt_ihard,39,16,0.08882543778633686
wt_isoft,39,16,0.07070810875115005
wt_usoft,39,16,4.243418215024613
wqn,39,17,0.49607879090132834
wt_ihard,39,17,0.091063732469336
wt_isoft,39,17,0.07245365568405868
wt_usoft,39,17,4.262106247975225
wqn,39,18,0.4962378679650593
wt_ihard,39,18,0.09337389973933069
wt_isoft,39,18,0.07437321766711086
wt_usoft,39,18,4.28092732657404
wqn,39,19,0.4964745347489551
wt_ihard,39,19,0.09561215997312354
wt_isoft,39,19,0.07628660583377728
wt_usoft,39,19,4.299931715176368
wqn,39,20,0.4964564832392369
wt_ihard,39,20,0.09802707505758762
wt_isoft,39,20,0.07831082440731055
wt_usoft,39,20,4.319389940490365
wqn,40,0,1.755334347606079e-22
wt_ihard,40,0,1.755334347606079e-22
wt_isoft,40,0,1.755334347606079e-22
wt_usoft,40,0,1.755334347606079e-22
wqn,40,1,0.11309723577223835
wt_ihard,40,1,0.09344091919509516
wt_isoft,40,1,0.07973540725919592
wt_usoft,40,1,0.8234440971385393
wqn,40,2,0.15715587265149247
wt_ihard,40,2,0.09327854200789842
wt_isoft,40,2,0.08993878589823645
wt_usoft,40,2,1.3397557165267133
wqn,40,3,0.16411079340934215
wt_ihard,40,3,0.09319130751887236
wt_isoft,40,3,0.09030761169350278
wt_usoft,40,3,1.4771415331914541
wqn,40,4,0.18899567211563997
wt_ihard,40,4,0.09317143849818296
wt_isoft,40,4,0.09108871439988175
wt_usoft,40,4,1.5890082181832081
wqn,40,5,0.1917261415261044
wt_ihard,40,5,0.09306784356262894
wt_isoft,40,5,0.09110258224249133
wt_usoft,40,5,1.6955659576615094
wqn,40,6,0.19532741622227723
wt_ihard,40,6,0.09299110660424796
wt_isoft,40,6,0.09108304175381134
wt_usoft,40,6,1.7083135071597293
wqn,40,7,0.2094832471613611
wt_ihard,40,7,0.09283226976514544
wt_isoft,40,7,0.09107272785744532
wt_usoft,40,7,1.7188864465390477
wqn,40,8,0.20945519750200814
wt_ihard,40,8,0.11453932857073768
wt_isoft,40,8,0.09106655879655964
wt_usoft,40,8,1.728759643911033
wqn,40,9,0.21056592036155403
wt_ihard,40,9,0.11466933586360195
wt_isoft,40,9,0.09139508473518304
wt_usoft,40,9,1.7392666320852568
wqn,40,10,0.2118443200760192
wt_ihard,40,10,0.1149023433216928
wt_isoft,40,10,0.09176922425992534
wt_usoft,40,10,1.7510579008321403
wqn,40,11,0.21273809892149717
wt_ihard,40,11,0.11515866332491453
wt_isoft,40,11,0.09219364693381718
wt_usoft,40,11,1.7638894308213895
wqn,40,12,0.21388072998248192
wt_ihard,40,12,0.11548677005470523
wt_isoft,40,12,0.0926695033839233
wt_usoft,40,12,1.7767511154259417
wqn,40,13,0.21481609767118326
wt_ihard,40,13,0.11587876148577604
wt_isoft,40,13,0.09320094196673354
wt_usoft,40,13,1.7883109671798774
wqn,40,14,0.21567363195007452
wt_ihard,40,14,0.1163269035919012
wt_isoft,40,14,0.09378854962067093
wt_usoft,40,14,1.7923533947904435
wqn,40,15,0.2161656085823603
wt_ihard,40,15,0.11683119637308088
wt_isoft,40,15,0.09443411874767693
wt_usoft,40,15,1.7958049584749447
wqn,40,16,0.217246974821593
wt_ihard,40,16,0.11739163982931501
wt_isoft,40,16,0.09513466304378806
wt_usoft,40,16,1.7989772264136559
wqn,40,17,0.2182293438807673
wt_ihard,40,17,0.11800823396060367
wt_isoft,40,17,0.09589206714402754
wt_usoft,40,17,1.8018576291422577
wqn,40,18,0.21927562923156182
wt_ihard,40,18,0.1186723338070783
wt_isoft,40,18,0.09670747160522741
wt_usoft,40,18,1.8047757973074032
wqn,40,19,0.22037268939469057
wt_ihard,40,19,0.11941883766186545
wt_isoft,40,19,0.09757416392933604
wt_usoft,40,19,1.8078163156950882
wqn,40,20,0.22151916938243865
wt_ihard,40,20,0.1202027259287752
wt_isoft,40,20,0.09850522348643831
wt_usoft,40,20,1.8109250842215148
wqn,41,0,2.5888118130961587e-22
wt_ihard,41,0,2.5888118130961587e-22
wt_isoft,41,0,2.5888118130961587e-22
wt_usoft,41,0,2.5888118130961587e-22
wqn,41,1,0.2711319255075245
wt_ihard,41,1,0.23619503065638067
wt_isoft,41,1,0.22054896413077663
wt_usoft,41,1,0.9536491424472431
wqn,41,2,0.35305798246134357
wt_ihard,41,2,0.23632940642313432
wt_isoft,41,2,0.23152752357961345
wt_usoft,41,2,2.176049205479874
wqn,41,3,0.3841033390905645
wt_ihard,41,3,0.2367341446508733
wt_isoft,41,3,0.23159248379939046
wt_usoft,41,3,2.735523942898456
wqn,41,4,0.39333674389695283
wt_ihard,41,4,0.23681012459346598
wt_isoft,41,4,0.231934022704635
wt_usoft,41,4,2.9548657580403277
wqn,41,5,0.39739614240733134
wt_ihard,41,5,0.23714993075380048
wt_isoft,41,5,0.2324006146997889
wt_usoft,41,5,3.1353108507032257
wqn,41,6,0.40527110254760357
wt_ihard,41,6,0.23753481944470686
wt_isoft,41,6,0.2328678367976964
wt_usoft,41,6,3.2950841803521005
wqn,41,7,0.4086959462520816
wt_ihard,41,7,0.23763702079993
wt_isoft,41,7,0.23322289413114522
wt_usoft,41,7,3.435017570596458
wqn,41,8,0.41583788846968606
wt_ihard,41,8,0.23797983902645325
wt_isoft,41,8,0.23354823892963872
wt_usoft,41,8,3.4772688007075416
wqn,41,9,0.4566948390768512
wt_ihard,41,9,0.2382556541481088
wt_isoft,41,9,0.23387267843489867
wt_usoft,41,9,3.520502963750447
wqn,41,10,0.5105707474604875
wt_ihard,41,10,0.2386180616236092
wt_isoft,41,10,0.23419642902652515
wt_usoft,41,10,3.5663181002747275
wqn,41,11,0.5064162886846466
wt_ihard,41,11,0.23903000499739277
wt_isoft,41,11,0.2345458642485908
wt_usoft,41,11,3.6000669575328748
wqn,41,12,0.505407978939217
wt_ihard,41,12,0.2394637455485369
wt_isoft,41,12,0.23491595812775856
wt_usoft,41,12,3.629465778526685
wqn,41,13,0.5071865578011118
wt_ihard,41,13,0.23993972901767874
wt_isoft,41,13,0.23533920752480725
wt_usoft,41,13,3.658717687316426
wqn,41,14,0.504747114704918
wt_ihard,41,14,0.2403550980385456
wt_isoft,41,14,0.23581645593273895
wt_usoft,41,14,3.6869437893408445
wqn,41,15,0.5041026619546233
wt_ihard,41,15,0.24089537710065512
wt_isoft,41,15,0.23621908875910178
wt_usoft,41,15,3.7158417147094216
wqn,41,16,0.6084465088009845
wt_ihard,41,16,0.24145638298232486
wt_isoft,41,16,0.23678117604937174
wt_usoft,41,16,3.744971901814309
wqn,41,17,0.6075778815898449
wt_ihard,41,17,0.2769532701175532
wt_isoft,41,17,0.23696606197482534
wt_usoft,41,17,3.775049390017119
wqn,41,18,0.6151895607648159
wt_ihard,41,18,0.2995054002478241
wt_isoft,41,18,0.2763149042950198
wt_usoft,41,18,3.80658662666909
wqn,41,19,0.6146490363838777
wt_ihard,41,19,0.3006170596814036
wt_isoft,41,19,0.27813508572737633
wt_usoft,41,19,3.8397867572282354
wqn,41,20,0.6141072895491124
wt_ihard,41,20,0.30176471131497107
wt_isoft,41,20,0.27927216242650266
wt_usoft,41,20,3.8630034354640057
wqn,42,0,1.3301331577572626e-22
wt_ihard,42,0,1.3301331577572626e-22
wt_isoft,42,0,1.3301331577572626e-22
wt_usoft,42,0,1.3301331577572626e-22
wqn,42,1,0.0771971497646266
wt_ihard,42,1,0.028260181622037743
wt_isoft,42,1,0.027067709176075296
wt_usoft,42,1,0.7232659423334494
wqn,42,2,0.08670282556023438
wt_ihard,42,2,0.02836636403025289
wt_isoft,42,2,0.027463811521958526
wt_usoft,42,2,0.8788902980447079
wqn,42,3,0.09003215989036853
wt_ihard,42,3,0.028495149567876896
wt_isoft,42,3,0.027601672452896242
wt_usoft,42,3,0.9451378548703486
wqn,42,4,0.09107447569801713
wt_ihard,42,4,0.028656838708624108
