,artifact,denoiser,realization,scale,mse,wasserstein,num_w_scales,hurst
101,square,wt_zero,8,2,0.13030491516679388,"[0.32737226815479437, 8.2175886979471, 2.39824945649048, 1.6841333577761322, 0.7789823326139992, 0.4283912489201147, 0.18689126154232355, 0.09261629547930592, 0.044213264673729956, 0.02687444602409004]",9,1.7044744747366485
102,sawtooth,wqn,8,2,0.1781410129362157,"[0.10619528544625823, 0.08047743481869118, 0.5016134928237185, 0.0867662853089061, 0.24507171950073764, 0.1099986721635818, 0.039160089468376194, 0.016267682507627765, 0.0031424193228697193, 0.0006601968499952135]",9,0.44109913442551296
103,sawtooth,wt_ihard,8,2,0.05297365533941982,"[0.14942294486292518, 2.819826025689159, 2.39824945649048, 1.6715873265460808, 0.7389419534477139, 0.33741925336518214, 0.11407339525287338, 0.049592998849180114, 0.018117963467887487, 0.003979880071198002]",9,0.2767956072824663
104,sawtooth,wt_isoft,8,2,0.05280147191714177,"[0.14942294486292518, 0.16983795886879416, 2.39824945649048, 1.2746933461109051, 0.5497020914527866, 0.19984140966287886, 0.0638576729597669, 0.023349992583197074, 0.00657164300264715, 0.002252472274204864]",9,0.36243029020728856
105,sawtooth,wt_uni,8,2,1.4099384316431225,"[0.14942294486292518, 0.38879773537404083, 10.359007006530213, 4.935910914704539, 2.002028330553198, 0.6400758143531897, 0.19440453632337432, 0.049608594485550175, 0.009841874278413744, 0.003987086035323525]",9,0.661165438282306
106,sawtooth,wt_sure,8,2,0.055160283221864684,"[0.14942294486292518, 0.38879773537404083, 2.39824945649048, 1.270271234174109, 0.5138504171808994, 0.1970384393444367, 0.06549344908750672, 0.020892752978672255, 0.005483647526903634, 0.002310518025934036]",9,0.3780830612663776
107,sawtooth,wt_zero,8,2,0.1302709943290984,"[0.14942294486292518, 8.2175886979471, 2.39824945649048, 1.6841333577761322, 0.7789823326139992, 0.4283912489201147, 0.18689126154232355, 0.09261629547930592, 0.044213264673729956, 0.02687444602409004]",9,1.704856745467473
108,square,wqn,9,2,0.09878602005309295,"[0.9300936172935061, 0.6384527012782861, 1.6191886516809462, 0.08179089104914523, 0.03132801132991172, 0.0171259983249051, 0.015033358448562309, 0.0059645874625527335, 0.000817527216843146, 0.0010700965557074974]",9,0.39583709508979004
109,square,wt_ihard,9,2,0.051211912562221795,"[1.2769598678674912, 1.2829768317332455, 2.623984462476191, 0.8968732989544091, 0.42369125314333267, 0.23866333058952433, 0.10966168295734877, 0.03748193648710368, 0.014397948096285185, 0.004811655464206257]",9,0.19279003557690155
110,square,wt_isoft,9,2,0.05229152625484642,"[1.2769598678674912, 1.2829768317332455, 2.5145571375430182, 0.7452384495728738, 0.37190892256465546, 0.16928772660231634, 0.06283742006476759, 0.018713606892405504, 0.005757421616096847, 0.0020207354611116862]",9,0.23524548812394197
111,square,wt_uni,9,2,0.949681697772774,"[1.2769598678674912, 1.2829768317332455, 11.141081993772438, 3.4929198270065895, 1.9818588040625484, 0.7045710064890165, 0.21333841878612314, 0.05163865833232311, 0.011443860173637375, 0.003788052482481441]",9,0.5791184030878096
112,square,wt_sure,9,2,0.054323583231663836,"[1.2769598678674912, 1.2829768317332455, 2.6513782089333815, 0.8991380541944418, 0.42369125314333267, 0.16300188598482096, 0.05717465950895212, 0.016169303149234523, 0.005234933481501387, 0.0017868228502140584]",9,0.14453490532997126
113,square,wt_zero,9,2,0.07578434915352421,"[1.2769598678674912, 5.124825234189535, 2.6513782089333815, 0.8991380541944418, 0.42369125314333267, 0.24273254779355968, 0.123510275796325, 0.05036886709715356, 0.027977844624373863, 0.01693105984320176]",9,1.7056372073878152
114,sawtooth,wqn,9,2,0.10407214776281043,"[0.7583475612945628, 0.5211020887329415, 1.4329287407530769, 0.11626931910772494, 0.1391097907812035, 0.05506843333383072, 0.020714232791096104, 0.004578648785855181, 0.0015436837349644236, 0.001078473358829801]",9,0.4678708365732558
115,sawtooth,wt_ihard,9,2,0.05379856762409195,"[1.0054838752058142, 1.1146272612157033, 2.6513782089333815, 0.8991380541944418, 0.423406682654876, 0.2078595438904528, 0.08792515063510477, 0.02758911204812618, 0.01075487591133981, 0.002183137198462542]",9,0.21032410879268526
116,sawtooth,wt_isoft,9,2,0.05283823801443195,"[1.0054838752058142, 1.1146272612157033, 2.6513782089333815, 0.8896377756170513, 0.38809644337862215, 0.12435647082978193, 0.04243803734419634, 0.013263066338613677, 0.004393727561207532, 0.0013499511189600452]",9,0.23590855984253511
117,sawtooth,wt_uni,9,2,0.9612942648534963,"[1.0054838752058142, 1.1146272612157033, 9.698365505059122, 3.254589865838894, 1.4726877682620036, 0.4065808324501622, 0.11564666881056893, 0.029562512730892304, 0.006910735032332024, 0.002381411731888404]",9,0.7280817511728968
118,sawtooth,wt_sure,9,2,0.05520133757645582,"[1.0054838752058142, 1.1146272612157033, 2.6513782089333815, 0.8991380541944418, 0.2711807900308405, 0.11157610817142127, 0.040970760538342005, 0.011671891315657473, 0.0040518873243218494, 0.001335287257505111]",9,0.35765126608282327
119,sawtooth,wt_zero,9,2,0.076421704078943,"[1.0054838752058142, 5.124825234189535, 2.6513782089333815, 0.8991380541944418, 0.42369125314333267, 0.24273254779355968, 0.123510275796325, 0.05036886709715356, 0.027977844624373863, 0.01693105984320176]",9,1.7056448777857542
120,square,wqn,10,2,0.22485991916558962,"[0.26516919974491326, 0.8801868320176508, 0.8681295845464337, 0.2378535212738931, 0.13628325544082354, 0.043758232362994934, 0.009744487698736995, 0.007704880126683333, 0.0014975365000088846, 0.0005953990420722921]",9,0.4400146024679443
121,square,wt_ihard,10,2,0.2235856249133873,"[1.0938291503598143, 4.980627925221785, 4.241913946836624, 1.4934003997535474, 0.7884707939984164, 0.3614983963059451, 0.15863745432248133, 0.058409195957238605, 0.022996677265478264, 0.00747577188811206]",9,0.16541050337133745
122,square,wt_isoft,10,2,0.1369919555744475,"[1.0938291503598143, 1.0492434901964458, 4.241913946836624, 1.4934003997535474, 0.6957417800287635, 0.23968434343913986, 0.08871764905668209, 0.02718232620009102, 0.009149197317691975, 0.0028411596357065952]",9,0.2129347722813273
123,square,wt_uni,10,2,1.9180764359863403,"[1.0938291503598143, 1.2210743928584795, 10.892942615633002, 5.203516125961425, 2.269183892212542, 0.7786648303421708, 0.22072555319961595, 0.06537554888441538, 0.015432705577842395, 0.004278731104092732]",9,0.5998587555073989
124,square,wt_sure,10,2,0.14346749532764846,"[1.0938291503598143, 1.2210743928584795, 3.290658265551321, 1.4934003997535474, 0.7888741469114833, 0.21277626127218457, 0.06787347085718308, 0.027119249712035835, 0.009444561839381908, 0.002620963869161358]",9,0.3278048576738074
125,square,wt_zero,10,2,0.2580236583576277,"[1.0938291503598143, 7.398607200583257, 4.241913946836624, 1.4934003997535474, 0.7888741469114833, 0.3764542703127265, 0.17600436228635852, 0.08781950110084882, 0.04387391160755917, 0.027024206957304654]",9,1.692714412586513
126,sawtooth,wqn,10,2,0.20901360565327004,"[0.10806278882957498, 0.29866726172948, 1.5342554258322503, 0.30969330472898754, 0.09151539159246427, 0.0947889499741362, 0.02558344560209657, 0.010853491517347567, 0.0025004718979379633, 0.0004987766345613556]",9,0.5121340562455667
127,sawtooth,wt_ihard,10,2,0.21198725671678773,"[0.14942294486292396, 3.099780567292684, 4.241913946836624, 1.4575818989460296, 0.7727158374185281, 0.2744635105252316, 0.1227119502380718, 0.04902784585380363, 0.01701427620124924, 0.0052512987656747855]",9,0.31172276079843075
128,sawtooth,wt_isoft,10,2,0.12606194789457237,"[0.14942294486292396, 0.2509759124307307, 4.241913946836624, 0.9820718166068887, 0.5184042647271534, 0.17882860903670816, 0.0598164282649273, 0.019732326565909356, 0.0064443581767141085, 0.0019676725254244407]",9,0.38970155877391854
129,sawtooth,wt_uni,10,2,1.4584531222050232,"[0.14942294486292396, 0.4024256956704564, 11.46570673783237, 3.9062585989401017, 1.742096567054182, 0.5436289386408006, 0.15042227725213614, 0.03726757380970732, 0.009129906286783132, 0.0025899163992633167]",9,0.7129346889097155
130,sawtooth,wt_sure,10,2,0.1309998486759208,"[0.14942294486292396, 0.4024256956704564, 4.241913946836624, 1.2852397391492243, 0.7888741469114833, 0.1838695179559734, 0.05432580919969618, 0.02316021244576514, 0.006976708091551315, 0.0016700644341252052]",9,0.3183807301402536
131,sawtooth,wt_zero,10,2,0.2581356366513783,"[0.14942294486292396, 7.398607200583257, 4.241913946836624, 1.4934003997535474, 0.7888741469114833, 0.3764542703127265, 0.17600436228635852, 0.08781950110084882, 0.04387391160755917, 0.027024206957304654]",9,1.6944550170613106
132,square,wqn,11,2,0.07164831905376705,"[0.018370948513386276, 0.1055835101369608, 0.6556441997832905, 0.22719083198825862, 0.052671682824348864, 0.017084112003516477, 0.009382178138133836, 0.0041121919646695815, 0.0008412598022477245, 0.0004947025160784472]",9,0.37491856694533665
133,square,wt_ihard,11,2,0.04651947902514794,"[0.09202183573381584, 0.3036119443769951, 1.956035777806836, 1.2910122321910082, 0.5991078912778884, 0.23600918370546364, 0.11553420344768806, 0.04907031533660591, 0.02009189821006135, 0.007917506412362801]",9,0.19546767083209837
134,square,wt_isoft,11,2,0.045037098411677357,"[0.09202183573381584, 0.3036119443769951, 1.8768420125202925, 0.9682451727388885, 0.49181657086390274, 0.18151030254397557, 0.06431528712150014, 0.022551653123305416, 0.007529927344112111, 0.002518837146935549]",9,0.2111474647054722
135,square,wt_uni,11,2,0.8618816142727465,"[0.09202183573381584, 0.3036119443769951, 7.819470055461135, 4.64113594039434, 1.8008327528308699, 0.5725196355467019, 0.1627693250561619, 0.04904150415997049, 0.012339243446520327, 0.003052416000438996]",9,0.6013583721271043
136,square,wt_sure,11,2,0.045221920882318176,"[0.09202183573381584, 0.3036119443769951, 1.956035777806836, 1.3015271128000092, 0.6021962147848388, 0.20523616794373273, 0.05636328979617643, 0.0205045800761577, 0.008309081991743524, 0.00195593523234841]",9,0.08937375773723077
137,square,wt_zero,11,2,0.23281718818497765,"[0.09202183573381584, 6.321581644057819, 1.956035777806836, 1.3015271128000092, 0.6021962147848388, 0.23715751912242317, 0.12792562872306362, 0.0648886913748252, 0.03385265490774182, 0.020492235425440212]",9,1.7140095336614145
138,sawtooth,wqn,11,2,0.07236996901174833,"[1.001287449986012, 1.465380699042547, 0.24564734543589137, 0.23311541868171864, 0.08907634947066213, 0.0359985391716226, 0.022276661099018297, 0.005349704840271486, 0.0014925363072927778, 0.0005870813230258282]",9,0.48477403196055513
139,sawtooth,wt_ihard,11,2,0.14944282143843013,"[1.2637114448548503, 3.276161008903974, 1.956035777806836, 1.3015271128000092, 0.601328209402086, 0.21353477595958825, 0.09750918807134282, 0.03921958038750066, 0.014742681057706465, 0.004897737503879023]",9,0.1719333912776595
140,sawtooth,wt_isoft,11,2,0.040782272635454836,"[1.2637114448548503, 1.4576423916397705, 1.5114269924575028, 1.276576256916955, 0.4702365294576256, 0.11947835273646086, 0.04975909804507453, 0.016449811437791142, 0.004915950324048921, 0.001573151433405608]",9,0.2773195509888601
141,sawtooth,wt_uni,11,2,0.6626380977076988,"[1.2637114448548503, 1.4648529787300333, 7.6601540501411876, 3.70822843616847, 1.3217369917791995, 0.3317046333643975, 0.09936987236327699, 0.027451401928736838, 0.007346530220749577, 0.0018262630417338458]",9,0.6961759982742188
142,sawtooth,wt_sure,11,2,0.04331654343518331,"[1.2637114448548503, 1.4648529787300333, 1.956035777806836, 1.3015271128000092, 0.6021962147848388, 0.13811541177796302, 0.04395780121666268, 0.014601648499145596, 0.005170042613828479, 0.0015561103219946153]",9,0.17510084972301
143,sawtooth,wt_zero,11,2,0.230846782223244,"[1.2637114448548503, 6.321581644057819, 1.956035777806836, 1.3015271128000092, 0.6021962147848388, 0.23715751912242317, 0.12792562872306362, 0.0648886913748252, 0.03385265490774182, 0.020492235425440212]",9,1.7149075283274051
144,square,wqn,12,2,0.23584656461809939,"[0.8779112571458922, 0.9041665641029282, 2.195232163319939, 0.4099746036595784, 0.07788524146873874, 0.046623461470458705, 0.02237887359629734, 0.0019004969950560658, 0.0004886569799330486, 0.00021286867250006189]",9,0.40272823413571834
145,square,wt_ihard,12,2,0.062194681358760946,"[1.1370462471522558, 1.5275412793160628, 3.367246649738403, 1.3537086446911357, 0.681408241392513, 0.3233837990021085, 0.12038070688246155, 0.04291088507992926, 0.01843851427037495, 0.004621491848396017]",9,0.25277427467698654
146,square,wt_isoft,12,2,0.0613375400820432,"[1.1370462471522558, 0.6633785542673464, 3.367246649738403, 1.2168310382298393, 0.49254415035248844, 0.2124155797979625, 0.07853049369848328, 0.02466504486454215, 0.0068972101198997654, 0.0024606528351321694]",9,0.311661100421076
147,square,wt_uni,12,2,2.3097148365830202,"[1.1370462471522558, 1.3279111999762896, 12.581629054411696, 6.987013142151666, 2.941397194138972, 0.9785430588977564, 0.308770530070589, 0.08823104466475981, 0.013933587973652455, 0.005991280089910023]",9,0.5730974083187037
148,square,wt_sure,12,2,0.06422304782534707,"[1.1370462471522558, 1.3279111999762896, 3.367246649738403, 1.3537086446911357, 0.6837904936706026, 0.2077287939242314, 0.09306032893731775, 0.025310504818104373, 0.005074819893561348, 0.002519821391976959]",9,0.24089763043450807
149,square,wt_zero,12,2,0.08246981996966322,"[1.1370462471522558, 4.372370502636974, 3.367246649738403, 1.3537086446911357, 0.6837904936706026, 0.3399001580882678, 0.13931531799994218, 0.06563996228968712, 0.03190919965834431, 0.018986747102213094]",9,1.6946434227225282
150,sawtooth,wqn,12,2,0.15041979466373495,"[0.3206560943210057, 0.8708426675697136, 0.6587506114717796, 0.21816551066086376, 0.21324313762367397, 0.04617313926107877, 0.04033777146243388, 0.015466334472714293, 0.00312785521408853, 0.0006826151363548397]",9,0.45761178128257307
151,sawtooth,wt_ihard,12,2,0.06131133230134163,"[1.4250622516605098, 2.12743748669991, 3.360854829325626, 1.3458751179842143, 0.6802301781933356, 0.2964946686939406, 0.08969611812970509, 0.028869174553253704, 0.011609805420749453, 0.0017208638908456537]",9,0.20305541917287495
152,sawtooth,wt_isoft,12,2,0.0601098527041785,"[1.4250622516605098, 0.8802103491545358, 2.453975444117335, 1.0590601007370464, 0.5889747566838796, 0.1818383489801882, 0.057837402956979145, 0.017824603568753376, 0.004604517668925211, 0.0019636342596961297]",9,0.35491188574901056
153,sawtooth,wt_uni,12,2,1.6229259559065958,"[1.4250622516605098, 1.473176636791443, 11.767354457373155, 5.212312442166022, 2.069736697153535, 0.6652334245260578, 0.19037579004271177, 0.052406260169502894, 0.008576302686914908, 0.003954602859443494]",9,0.7270176285445569
154,sawtooth,wt_sure,12,2,0.07255985831421527,"[1.4250622516605098, 1.473176636791443, 3.367246649738403, 0.9695482148788256, 0.4617517625915806, 0.17488474192980435, 0.07027861183508055, 0.018744286051440087, 0.004082628184718147, 0.0019693286546884695]",9,0.44970999413177004
155,sawtooth,wt_zero,12,2,0.08260514375819637,"[1.4250622516605098, 4.372370502636974, 3.367246649738403, 1.3537086446911357, 0.6837904936706026, 0.3399001580882678, 0.13931531799994218, 0.06563996228968712, 0.03190919965834431, 0.018986747102213094]",9,1.6928856357174138
156,square,wqn,13,2,0.14132089646262558,"[0.23563668094486, 1.1408796607951355, 0.27014433547845496, 0.19401299822119888, 0.11395810065010888, 0.02700556652984501, 0.0063314194865584025, 0.003006625191960703, 0.0012094630851319811, 0.0003117709227925578]",9,0.38605322025846867
157,square,wt_ihard,13,2,0.08538396657962809,"[1.0818197030741863, 1.67534672371493, 3.0287244809433487, 1.3459676345339053, 0.524501517640453, 0.2647072199929337, 0.13627509125576137, 0.04969160494235827, 0.02165484007309322, 0.008034318078890967]",9,0.13599629834443483
158,square,wt_isoft,13,2,0.0748631058114989,"[1.0818197030741863, 1.174584136520429, 2.702685246023952, 1.3459676345339053, 0.4746999571460178, 0.18299870139138702, 0.07008438243657537, 0.022531972389149314, 0.008398708558908863, 0.00258032439617477]",9,0.18328189044809295
159,square,wt_uni,13,2,1.122500846999599,"[1.0818197030741863, 1.2102655501168442, 9.119635957700268, 4.8033322254917135, 1.7167211946735594, 0.6514608134995551, 0.19326684197019414, 0.0482223529428407, 0.01348125627581935, 0.003010727779656772]",9,0.5889535473797811
160,square,wt_sure,13,2,0.07573002662082412,"[1.0818197030741863, 1.2102655501168442, 3.0287244809433487, 1.3459676345339053, 0.524501517640453, 0.19542747008576034, 0.07757248395292211, 0.023222732368570684, 0.0073772727631092935, 0.002443563150728566]",9,0.11322001442384
161,square,wt_zero,13,2,0.10227656105628466,"[1.0818197030741863, 2.5702631713000885, 3.0287244809433487, 1.3459676345339053, 0.524501517640453, 0.27345360089646975, 0.15492699028195617, 0.07044494190199291, 0.03782803227870635, 0.022370103670159576]",9,1.6974122077056748
162,sawtooth,wqn,13,2,0.13036456873093266,"[0.029039823130053932, 0.36402505938661045, 1.0118308851129512, 0.3015016916918471, 0.2166843294092293, 0.035960029817373666, 0.017913767638809912, 0.00579579088140906, 0.0025882436718229077, 0.000317251803734134]",9,0.49145184622117066
163,sawtooth,wt_ihard,13,2,0.08532919846712299,"[0.24990366639132866, 0.8729908551880943, 3.01140497343908, 1.3459676345339053, 0.5206154865622616, 0.2564954492380985, 0.1130483614566215, 0.0454658496821166, 0.016858261410588236, 0.006131693037732788]",9,0.11658322538450261
164,sawtooth,wt_isoft,13,2,0.07822326483783087,"[0.24990366639132866, 0.372228252996922, 2.5699650993255627, 1.31359015760326, 0.4521600164928152, 0.18119426531958094, 0.05104556699064722, 0.01890153118609319, 0.006265849220379698, 0.0015289044719947213]",9,0.2148361668103429
